CONTEXTID,TIMETAG,EQ-CH14_01_CoolingWater_OutTemp,EQ-CH14_01_CoolingWater_InTemp,EQ-CH14_01_CoolingWater_TempDiff,EQ-CH14_01_ColdWater_OutTemp,EQ-CH14_01_ColdWater_InTemp,EQ-CH14_01_ColdWater_TempDiff,EQ-CH14_01_Evaporator,EQ-CH14_01_Condenser,EQ-CH14_CHP_01_hz,EQ-CH14_CHP_01_flow,EQ-CH14_01_RT,EQ-CH14_CWP_01_hz,METROLOGY-CH14_01_KW
129896,2022/8/19 19:00,36.1,28.8,7.3,13.9,20.5,6.6,1.7,-0.3,47.41805,1565.334,3407.095,53.10069,1315.354
129897,2022/8/19 19:05,36.1,28.9,7.2,14,20.4,6.4,1.7,-0.4,48.59861,1609.437,3401.829,53.20486,1315.49
129898,2022/8/19 19:10,36.2,28.9,7.3,13.9,20.4,6.5,1.7,-0.4,48.92847,1622.845,3488.257,53.25695,1331.994
129899,2022/8/19 19:15,36.3,29,7.3,13.9,20.4,6.5,1.7,-0.5,49.3625,1632.063,3508.072,53.20486,1330.093
129900,2022/8/19 19:20,36.1,28.7,7.4,14,20.4,6.4,1.8,-0.4,49.50138,1639.196,3464.891,53.15278,1324.873
129901,2022/8/19 19:25,35.9,28.7,7.2,13.9,20.4,6.4,1.8,-0.4,49.50138,1640.213,3471.35,53.23958,1332.116
129902,2022/8/19 19:30,36,28.7,7.3,13.9,20.4,6.5,1.8,-0.4,49.62292,1634.104,3519.03,53.17014,1338.282
129903,2022/8/19 19:35,36.2,28.8,7.4,13.9,20.4,6.5,1.8,-0.5,49.58819,1640.213,3519.03,53.20486,1347.977
129904,2022/8/19 19:40,36.3,28.9,7.4,13.9,20.4,6.5,1.8,-0.5,49.79653,1647.311,3534.316,53.25695,1351.689
129905,2022/8/19 19:45,36.2,28.8,7.4,14,20.4,6.4,1.7,-0.5,49.34514,1632.063,3454.101,53.25695,1336.106
129906,2022/8/19 19:50,36.1,28.8,7.3,14,20.4,6.4,1.8,-0.4,49.93541,1653.371,3492.792,53.25695,1340.282
129907,2022/8/19 19:55,36.1,28.8,7.3,14,20.4,6.4,1.8,-0.4,49.41458,1638.179,3454.101,53.2743,1327.687
129908,2022/8/19 20:00,36.1,28.8,7.3,13.8,20.4,6.599999,1.7,-0.4,49.60556,1640.213,3590.902,53.15278,1337.462
129909,2022/8/19 20:05,36.2,28.9,7.3,13.9,20.4,6.5,1.7,-0.4,49.50138,1642.244,3529.956,53.23958,1347.688
129910,2022/8/19 20:10,36.1,28.9,7.2,13.8,20.4,6.599999,1.7,-0.4,48.94583,1617.701,3535.191,53.15278,1328.442
129911,2022/8/19 20:15,36,28.8,7.2,14,20.4,6.4,1.8,-0.3,48.425,1603.211,3395.238,53.23958,1331.926
129912,2022/8/19 20:20,36.1,28.9,7.2,14,20.4,6.4,1.8,-0.4,48.66806,1609.437,3406.215,53.32639,1321.582
129913,2022/8/19 20:25,36,28.8,7.2,13.9,20.4,6.5,1.8,-0.4,48.91111,1617.701,3468.331,53.32639,1312.938
129914,2022/8/19 20:30,36.1,28.9,7.2,13.9,20.4,6.5,1.7,-0.4,48.72014,1614.607,3463.887,53.32639,1323.378
129915,2022/8/19 20:35,36.1,28.9,7.2,13.9,20.4,6.5,1.7,-0.4,48.32083,1593.826,3410.11,53.20486,1309.183
129916,2022/8/19 20:40,36.1,28.9,7.2,14,20.4,6.4,1.7,-0.3,48.75486,1616.67,3404.023,53.23958,1318.033
129917,2022/8/19 20:45,36.1,28.8,7.3,13.9,20.3,6.4,1.7,-0.3,48.425,1609.437,3395.238,53.23958,1309.179
129918,2022/8/19 20:50,36,28.8,7.2,13.9,20.3,6.4,1.7,-0.3,48.25139,1596.96,3379.81,53.15278,1300.68
129919,2022/8/19 20:55,35.8,28.7,7.1,13.9,20.3,6.4,1.7,-0.3,47.62638,1585.437,3379.81,53.1875,1298.092
129920,2022/8/19 21:00,35.8,28.7,7.1,13.9,20.3,6.4,1.7,-0.3,47.71319,1583.333,3346.511,53.17014,1285.288
129921,2022/8/19 21:05,35.9,28.8,7.1,13.9,20.4,6.5,1.7,-0.3,46.77569,1549.279,3320.867,53.32639,1285.425
129922,2022/8/19 21:10,35.8,28.7,7.1,14,20.4,6.4,1.8,-0.3,47.64375,1582.28,3348.741,53.25695,1274.192
129923,2022/8/19 21:15,35.6,28.6,7,13.9,20.4,6.5,1.7,-0.3,46.93195,1553.577,3341.674,53.23958,1276.19
129924,2022/8/19 21:20,36.2,28.8,7.4,13.9,20.4,6.5,1.7,-0.3,48.39028,1604.25,3446.055,51.86805,1318.636
129925,2022/8/19 21:25,36.1,28.9,7.2,13.9,20.4,6.5,1.7,-0.3,47.81736,1587.539,3398.801,53.15278,1297.619
129926,2022/8/19 21:30,35.8,28.7,7.1,14,20.4,6.4,1.7,-0.3,46.81042,1555.721,3303.849,53.20486,1284.924
129927,2022/8/19 21:35,35.7,28.5,7.2,13.9,20.4,6.5,1.7,-0.3,48.16459,1593.826,3434.863,52.85764,1285.907
129928,2022/8/19 21:40,35.8,28.7,7.1,13.9,20.4,6.5,1.7,-0.3,48.32083,1601.13,3441.582,52.64931,1289.554
129929,2022/8/19 21:45,36.1,28.8,7.3,13.9,20.4,6.5,1.7,-0.4,47.60903,1586.488,3430.376,53.08334,1307.805
129930,2022/8/19 21:50,35.7,28.6,7.1,13.9,20.4,6.5,1.7,-0.3,47.60903,1577.004,3387.452,53.11806,1282.369
129931,2022/8/19 21:55,35.8,28.6,7.2,13.9,20.4,6.5,1.7,-0.3,46.68888,1551.429,3339.368,52.49306,1294.882
129932,2022/8/19 22:10,35.7,28.5,7.2,13.9,20.4,6.5,1.7,-0.3,46.98403,1555.721,3346.279,52.16319,1264.009
129933,2022/8/19 22:15,35.5,28.3,7.2,14,20.4,6.4,1.7,-0.3,45.45625,1512.256,3202.875,52.37153,1254.519
129934,2022/8/19 22:20,35.4,28.3,7.1,14,20.4,6.4,1.7,-0.3,47.10556,1566.399,3317.381,51.88542,1257.088
129935,2022/8/19 22:25,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.3,47.10556,1564.269,3321.879,51.97222,1252.033
129936,2022/8/19 22:30,35.7,28.5,7.2,13.9,20.4,6.5,1.7,-0.3,47.03611,1558.932,3357.767,52.11111,1266.907
129937,2022/8/19 22:35,35.9,28.7,7.2,14,20.4,6.4,1.7,-0.3,47.52222,1575.947,3337.574,51.64236,1266.116
129938,2022/8/19 22:40,35.9,28.6,7.3,13.9,20.4,6.5,1.7,-0.4,47.47014,1572.771,3369.215,51.72917,1274.441
129939,2022/8/19 22:45,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.3,47.08819,1562.136,3303.849,52.54514,1263.825
129940,2022/8/19 22:50,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.3,47.26181,1566.399,3317.381,52.37153,1275.532
129941,2022/8/19 22:55,35.7,28.7,7,14,20.4,6.4,1.7,-0.3,47.47014,1582.28,3344.279,52.38889,1278.604
129942,2022/8/19 23:00,36.2,28.8,7.4,14,20.4,6.4,1.7,-0.3,46.68888,1555.721,3292.531,52.07639,1308.227
129943,2022/8/19 23:05,35.8,28.7,7.1,13.9,20.4,6.5,1.7,-0.3,47.36597,1574.889,3387.452,53.25695,1285.23
129944,2022/8/19 23:10,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,46.68888,1555.721,3341.674,52.89236,1272.28
129945,2022/8/19 23:15,35.5,28.4,7.1,14,20.4,6.4,1.7,-0.3,47.36597,1571.71,3324.126,52.19792,1279.636
129946,2022/8/19 23:20,35.8,28.7,7.1,14,20.4,6.4,1.7,-0.3,47.29653,1569.588,3321.879,52.31945,1274.761
129947,2022/8/19 23:25,35.8,28.6,7.2,14,20.4,6.4,1.7,-0.3,47.45278,1570.65,3333.098,51.98958,1282.669
129948,2022/8/19 23:30,35.8,28.5,7.3,13.9,20.4,6.5,1.7,-0.3,47.29653,1570.65,3385.177,52.57986,1277.492
129949,2022/8/19 23:35,35.5,28.4,7.1,13.9,20.4,6.5,1.7,-0.3,47.47014,1572.771,3387.452,52.77083,1274.527
129950,2022/8/19 23:40,35.5,28.3,7.2,13.9,20.4,6.4,1.8,-0.3,47.03611,1562.136,3294.798,52.07639,1262.431
129951,2022/8/19 23:45,35.5,28.4,7.1,13.9,20.4,6.5,1.7,-0.3,47.19236,1567.463,3369.215,52.42361,1268.861
129952,2022/8/19 23:50,35.7,28.6,7.1,14,20.4,6.4,1.7,-0.3,47.01875,1555.721,3299.327,51.76389,1261.775
129953,2022/8/19 23:55,35.8,28.4,7.4,13.9,20.4,6.5,1.7,-0.3,46.91458,1556.792,3343.977,52.23264,1260.777
129954,2022/8/20 00:00,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,45.71666,1517.758,3257.651,52.45833,1250.934
129955,2022/8/20 00:05,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,46.93195,1558.932,3334.752,52.11111,1255.299
129956,2022/8/20 00:10,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.3,47.33125,1570.65,3321.879,51.97222,1264.369
129957,2022/8/20 00:15,35.7,28.6,7.1,13.9,20.4,6.5,1.7,-0.3,46.68888,1548.203,3330.13,52.11111,1266.936
129958,2022/8/20 00:20,35.9,28.6,7.3,13.9,20.4,6.5,1.7,-0.3,46.67153,1548.203,3327.817,51.59028,1268.226
129959,2022/8/20 00:25,35.8,28.6,7.2,14,20.4,6.4,1.6,-0.3,45.17847,1502.304,3186.516,52.02431,1252.732
129960,2022/8/20 00:30,35.7,28.4,7.3,13.9,20.4,6.5,1.7,-0.3,46.49792,1538.483,3304.594,51.98958,1231.935
129961,2022/8/20 00:35,35.6,28.6,7,14,20.4,6.4,1.6,-0.3,46.30694,1538.483,3249.161,51.26042,1252.678
129962,2022/8/20 00:40,36,28.7,7.3,13.9,20.4,6.5,1.6,-0.3,46.06389,1524.333,3288.24,51.19097,1253.152
129963,2022/8/20 00:45,36,28.8,7.2,13.9,20.3,6.4,1.6,-0.3,45.94236,1522.144,3219.151,51.27778,1252.485
129964,2022/8/20 00:50,35.7,28.4,7.3,13.9,20.3,6.4,1.6,-0.3,46.2375,1537.399,3256.048,51.41667,1233.14
129965,2022/8/20 00:55,35.3,28.2,7.1,13.9,20.4,6.5,1.7,-0.3,45.54305,1515.56,3250.551,50.80903,1227.518
129966,2022/8/20 01:00,35.8,28.5,7.3,14,20.4,6.4,1.6,-0.3,45.62986,1513.359,3200.542,51,1234.8
129967,2022/8/20 01:05,35.8,28.6,7.2,14,20.4,6.4,1.6,-0.3,46.56736,1531.968,3221.469,50.89583,1226.591
129968,2022/8/20 01:10,35.7,28.4,7.3,14,20.4,6.4,1.6,-0.3,45.3,1507.841,3188.858,51.10416,1224.188
129969,2022/8/20 01:15,35.4,28.3,7.1,13.9,20.3,6.4,1.6,-0.3,45.3,1512.256,3195.874,51.08681,1201.653
129970,2022/8/20 01:20,35.3,28.1,7.2,14,20.3,6.299999,1.6,-0.3,45.80347,1522.144,3168.851,49.76736,1188.852
129971,2022/8/20 01:25,35.6,28.3,7.3,13.9,20.3,6.4,1.6,-0.3,43.96319,1461.815,3093.788,50.40972,1209.352
129972,2022/8/20 01:30,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,44.51875,1477.693,3178.681,51,1215.8
129973,2022/8/20 01:35,35.3,28.1,7.2,13.9,20.4,6.5,1.6,-0.3,44.93542,1491.167,3210.022,50.13194,1198.278
129974,2022/8/20 01:40,35.3,28.1,7.2,13.9,20.4,6.5,1.6,-0.3,45.00486,1502.304,3229.158,50.0625,1201.87
129975,2022/8/20 01:45,35.5,28.3,7.2,13.9,20.4,6.5,1.6,-0.3,44.34513,1477.693,3173.831,49.78472,1220.122
129976,2022/8/20 01:50,35.4,28.2,7.2,13.8,20.4,6.599999,1.7,-0.3,44.25833,1474.305,3225.122,50.94792,1188.844
129977,2022/8/20 01:55,35.3,28.2,7.1,14,20.4,6.4,1.7,-0.3,44.93542,1490.049,3155.909,49.88889,1210.188
129978,2022/8/20 02:00,35.7,28.4,7.3,14,20.4,6.4,1.6,-0.3,43.85903,1459.533,3101.02,50.39236,1216.744
129979,2022/8/20 02:05,35.7,28.5,7.2,13.9,20.4,6.5,1.6,-0.3,44.65764,1473.173,3161.676,50.60069,1210.009
129980,2022/8/20 02:10,35.6,28.3,7.3,14,20.4,6.4,1.6,-0.3,45.36944,1510.051,3195.874,51.03472,1222.481
129981,2022/8/20 02:15,35.4,28.3,7.1,14.1,20.4,6.299999,1.6,-0.3,45.56042,1510.051,3150.534,50.4618,1239.079
129982,2022/8/20 02:20,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,45.94236,1526.518,3288.24,51.67709,1238.825
129983,2022/8/20 02:25,35.5,28.3,7.2,14,20.4,6.4,1.7,-0.3,46.13333,1531.968,3233.036,51.95486,1234.868
129984,2022/8/20 02:30,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.3,45.54305,1513.359,3260.015,51.64236,1239.956
129985,2022/8/20 02:35,35.2,28,7.2,13.9,20.4,6.5,1.7,-0.2,45.69931,1517.758,3260.015,50.9132,1216.818
129986,2022/8/20 02:40,35.3,28.2,7.1,13.9,20.3,6.4,1.6,-0.2,45.54305,1513.359,3188.858,50.14931,1223.5
129987,2022/8/20 02:45,35.7,28.5,7.2,13.9,20.3,6.4,1.6,-0.3,44.84861,1498.971,3165.358,50.93055,1226.49
129988,2022/8/20 02:50,35.6,28.4,7.2,13.9,20.4,6.5,1.6,-0.3,45.03958,1505.629,3226.773,50.98264,1216.204
129989,2022/8/20 02:55,35.2,28.1,7.1,13.9,20.3,6.4,1.6,-0.2,44.48403,1484.445,3141.683,50.39236,1179.513
129990,2022/8/20 03:00,35.1,28.1,7,13.9,20.3,6.4,1.6,-0.2,43.1125,1437.67,3042.688,50.04514,1170.723
129991,2022/8/20 03:05,35.6,28.3,7.3,13.9,20.3,6.4,1.5,-0.3,43.1125,1437.67,3040.233,48.72569,1168.227
129992,2022/8/20 03:10,35.7,28.4,7.3,14,20.3,6.299999,1.5,-0.3,44.17153,1474.305,3069.111,49.78472,1160.095
129993,2022/8/20 03:15,35.4,28.3,7.1,14,20.3,6.299999,1.5,-0.3,43.6507,1453.811,3009.604,48.72569,1161.951
129994,2022/8/20 03:20,35.6,28.3,7.3,13.9,20.3,6.4,1.5,-0.3,44.48403,1478.82,3139.305,48.89931,1159.787
129995,2022/8/20 03:25,35.4,28.2,7.2,14.1,20.4,6.299999,1.5,-0.3,43.26875,1439.987,2999.973,48.72569,1172.129
129996,2022/8/20 03:30,35.6,28.3,7.3,13.9,20.4,6.5,1.6,-0.3,44.11945,1470.909,3139.677,49.55903,1179.724
129997,2022/8/20 03:35,35.7,28.6,7.1,14.2,20.4,6.2,1.6,-0.3,44.81388,1493.401,3061.867,49.24653,1203.793
129998,2022/8/20 03:40,35.8,28.6,7.2,14.1,20.4,6.299999,1.6,-0.3,44.81388,1488.93,3101.937,49.76736,1198.202
129999,2022/8/20 03:45,35.5,28.3,7.2,14.1,20.4,6.299999,1.6,-0.3,45.28263,1505.629,3136.727,50.20139,1194.107
130000,2022/8/20 03:50,35.4,28.2,7.2,14.1,20.4,6.299999,1.6,-0.3,45.26528,1505.629,3136.727,50.0625,1200.783
130001,2022/8/20 03:55,35.6,28.4,7.2,14.1,20.4,6.299999,1.6,-0.2,45.43889,1511.154,3159.706,49.68056,1200.965
130002,2022/8/20 04:00,35.6,28.4,7.2,14.1,20.4,6.299999,1.6,-0.3,45.5257,1517.758,3173.415,50.56597,1212.836
130003,2022/8/20 04:05,35.6,28.3,7.3,14.1,20.4,6.299999,1.6,-0.2,46.11597,1531.968,3191.6,51.12153,1220.252
130004,2022/8/20 04:10,35.4,28.3,7.1,14.1,20.4,6.299999,1.6,-0.2,45.3,1505.629,3141.335,50.16666,1214.357
130005,2022/8/20 04:15,35.7,28.3,7.4,14.1,20.5,6.4,1.6,-0.3,46.15069,1533.056,3244.563,50.98264,1238.829
130006,2022/8/20 04:20,35.3,28.2,7.1,14.1,20.4,6.299999,1.7,-0.2,44.72708,1484.445,3094.932,51.41667,1220.943
130007,2022/8/20 04:25,35.3,28.1,7.2,14,20.5,6.5,1.7,-0.3,46.89722,1546.048,3332.442,50.9132,1252.781
130008,2022/8/20 04:30,35.4,28.2,7.2,14,20.5,6.5,1.7,-0.2,46.02917,1529.791,3288.24,51.64236,1255.038
130009,2022/8/20 04:35,35.6,28.3,7.3,14,20.4,6.4,1.7,-0.2,45.71666,1517.758,3219.151,52.11111,1250.621
130010,2022/8/20 04:40,35.3,28.1,7.2,14,20.4,6.4,1.7,-0.2,46.74097,1549.279,3272.059,52.07639,1235.854
130011,2022/8/20 04:45,35.1,28,7.1,14.1,20.5,6.4,1.7,-0.2,46.30694,1537.399,3253.754,51.71181,1245.605
130012,2022/8/20 04:50,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.2,45.97708,1526.518,3276.509,51.20834,1246.399
130013,2022/8/20 04:55,35.5,28.3,7.2,13.9,20.4,6.5,1.7,-0.2,46.16806,1535.229,3299.93,51.59028,1259.381
130014,2022/8/20 05:00,35.4,28.2,7.2,13.9,20.4,6.5,1.7,-0.2,45.76875,1518.855,3264.736,51.67709,1248.917
130015,2022/8/20 05:05,35.4,28.1,7.3,13.9,20.4,6.5,1.7,-0.2,45.87292,1524.333,3276.509,51.29514,1250.047
130016,2022/8/20 05:10,35.3,28.1,7.2,13.9,20.4,6.5,1.7,-0.2,45.87292,1523.239,3271.805,51.27778,1235.342
130017,2022/8/20 05:15,35.3,28.1,7.2,13.9,20.3,6.4,1.7,-0.2,46.58472,1540.648,3267.492,51.36458,1221.057
130018,2022/8/20 05:20,35.3,28.1,7.2,13.9,20.3,6.4,1.6,-0.2,45.21319,1504.521,3186.516,51,1224.397
130019,2022/8/20 05:25,35.3,28.1,7.2,13.9,20.3,6.4,1.7,-0.2,45.10903,1494.517,3153.542,50.9132,1204.858
130020,2022/8/20 05:30,35.2,28.1,7.1,13.9,20.3,6.4,1.6,-0.2,45.10903,1494.517,3177.13,50.23611,1198.815
130021,2022/8/20 05:35,35.3,28.1,7.2,13.9,20.3,6.4,1.6,-0.2,43.98056,1467.505,3105.831,49.68056,1191.365
130022,2022/8/20 05:40,35.3,28.1,7.2,13.9,20.4,6.5,1.6,-0.3,44.9875,1494.517,3210.022,49.73264,1204.279
130023,2022/8/20 05:45,35.3,28.2,7.1,14,20.4,6.4,1.6,-0.2,44.65764,1484.445,3136.926,49.73264,1198.039
130024,2022/8/20 05:50,35.7,28.4,7.3,14,20.4,6.4,1.6,-0.3,44.32778,1473.173,3115.432,49.81944,1200.652
130025,2022/8/20 05:55,35.5,28.3,7.2,13.9,20.3,6.4,1.6,-0.3,44.43194,1477.693,3127.391,50.13194,1193.864
130026,2022/8/20 06:00,35.3,28.1,7.2,14,20.4,6.4,1.6,-0.2,45.12639,1500.083,3172.426,50.23611,1195.919
130027,2022/8/20 06:05,35.1,27.9,7.2,13.9,20.4,6.5,1.6,-0.2,44.20625,1468.641,3156.8,50.0625,1186.442
130028,2022/8/20 06:10,35.2,28.2,7,14.1,20.4,6.299999,1.6,-0.2,44.50139,1479.947,3078.526,49.09028,1195.197
130029,2022/8/20 06:15,35.9,28.5,7.4,13.9,20.4,6.5,1.6,-0.3,45.35209,1513.359,3245.81,49.9757,1213.265
130030,2022/8/20 06:20,35.6,28.4,7.2,14,20.4,6.4,1.6,-0.3,44.55347,1487.81,3151.174,50.51389,1211.157
130031,2022/8/20 06:25,35.2,28.1,7.1,13.9,20.4,6.5,1.6,-0.2,44.69236,1487.81,3193.184,50.34028,1202.563
130032,2022/8/20 06:30,34.9,27.8,7.1,14,20.5,6.5,1.7,-0.2,45.00486,1495.632,3224.385,50.82639,1202.647
130033,2022/8/20 06:35,35.1,27.8,7.3,14,20.4,6.4,1.6,-0.2,45.45625,1510.051,3195.874,50.16666,1207.85
130034,2022/8/20 06:40,35.4,28.3,7.1,14,20.4,6.4,1.7,-0.2,45.02222,1495.632,3167.716,50.93055,1226.485
130035,2022/8/20 06:45,35.7,28.4,7.3,13.9,20.5,6.6,1.7,-0.2,45.6125,1521.049,3319.75,50.82639,1248.347
130036,2022/8/20 06:50,35.3,28.2,7.1,13.9,20.4,6.5,1.7,-0.2,44.9875,1502.304,3221.996,51.67709,1231.809
130037,2022/8/20 06:55,35.4,28.2,7.2,14,20.4,6.4,1.7,-0.2,45.59514,1517.758,3209.86,51.20834,1240.798
130038,2022/8/20 07:00,35.4,28.1,7.3,14,20.5,6.5,1.7,-0.2,45.47361,1510.051,3238.684,51.59028,1241.148
130039,2022/8/20 07:05,35.1,27.9,7.2,14,20.6,6.6,1.7,-0.2,45.89028,1529.791,3334.069,51.38195,1240.256
130040,2022/8/20 07:10,34.9,27.8,7.1,14,20.6,6.6,1.7,-0.2,46.37639,1538.483,3348.328,51.52083,1239.17
130041,2022/8/20 07:15,35.1,27.9,7.2,14,20.4,6.4,1.7,-0.2,46.56736,1544.97,3267.492,51.64236,1240.435
130042,2022/8/20 07:20,35.4,28.2,7.2,14,20.5,6.5,1.8,-0.2,46.48055,1546.048,3327.817,51.72917,1269.364
130043,2022/8/20 07:25,35.6,28.3,7.3,13.9,20.5,6.6,1.7,-0.2,47.36597,1566.399,3416.404,52.45833,1279.186
130044,2022/8/20 07:30,35.6,28.4,7.2,14,20.5,6.5,1.7,-0.2,46.8625,1551.429,3343.977,52.5625,1288.413
130045,2022/8/20 07:35,35.6,28.3,7.3,14,20.5,6.5,1.7,-0.2,47.45278,1572.771,3389.724,53.10069,1292.268
130046,2022/8/20 07:40,35.4,28.2,7.2,13.9,20.5,6.6,1.8,-0.2,47.36597,1567.463,3428.005,52.89236,1287.302
130047,2022/8/20 07:45,35.4,28.2,7.2,13.9,20.4,6.5,1.8,-0.2,47.59166,1575.947,3389.724,52.42361,1286.073
130048,2022/8/20 07:50,35.3,28.1,7.2,14,20.4,6.4,1.8,-0.2,47.55694,1575.947,3335.337,52.54514,1285.286
130049,2022/8/20 07:55,35.2,28,7.2,13.9,20.4,6.5,1.8,-0.2,47.53958,1575.947,3387.452,52.37153,1266.427
130050,2022/8/20 08:00,35.1,28,7.1,13.9,20.4,6.5,1.8,-0.2,46.84514,1556.792,3346.279,52.77083,1262.248
130051,2022/8/20 08:05,35.3,28.2,7.1,13.9,20.4,6.5,1.7,-0.1,47.26181,1564.269,3362.351,51.625,1286.821
130052,2022/8/20 08:10,35.8,28.7,7.1,13.9,20.4,6.5,1.7,-0.2,47.29653,1562.136,3357.767,52.16319,1284.45
130053,2022/8/20 08:15,35.5,28.2,7.3,13.9,20.4,6.5,1.7,-0.2,46.93195,1554.649,3341.674,52.68403,1256.471
130054,2022/8/20 08:20,35.1,28,7.1,13.9,20.4,6.5,1.7,-0.2,47.08819,1564.269,3362.351,52.12847,1251.075
130055,2022/8/20 08:25,35.1,27.9,7.2,13.9,20.4,6.5,1.8,-0.2,47.45278,1574.889,3378.346,52.5625,1265.418
130056,2022/8/20 08:30,35.2,28.1,7.1,14,20.4,6.4,1.8,-0.2,46.8625,1561.069,3303.849,52.25,1270.649
130057,2022/8/20 08:35,35.7,28.4,7.3,13.9,20.4,6.5,1.7,-0.2,47.29653,1562.136,3364.64,52.19792,1284.075
130058,2022/8/20 08:40,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.2,47.15763,1564.269,3310.622,52.75347,1277.325
130059,2022/8/20 08:45,35.5,28.3,7.2,13.9,20.4,6.5,1.7,-0.2,47.73056,1588.588,3414.624,52.07639,1275.062
130060,2022/8/20 08:50,35.4,28.2,7.2,14,20.4,6.4,1.7,-0.2,47.19236,1567.463,3317.381,52.16319,1274.27
130061,2022/8/20 08:55,35.4,28.2,7.2,14,20.4,6.4,1.8,-0.2,46.58472,1542.81,3265.207,52.07639,1272.047
130062,2022/8/20 09:00,35.5,28.2,7.3,14,20.4,6.4,1.8,-0.2,47.86945,1587.539,3359.87,52.25,1283.597
130063,2022/8/20 09:05,35.8,28.7,7.1,14.1,20.4,6.299999,1.8,-0.2,47.97361,1587.539,3307.372,52.71875,1299.821
130064,2022/8/20 09:10,35.8,28.6,7.2,14.1,20.4,6.299999,1.7,-0.2,47.8,1588.588,3309.558,52.45833,1293.545
130065,2022/8/20 09:15,35.6,28.4,7.2,14,20.4,6.4,1.7,-0.2,48.02569,1585.437,3355.423,52.89236,1284.772
130066,2022/8/20 09:20,35.5,28.3,7.2,14,20.4,6.4,1.8,-0.2,47.43542,1570.65,3328.615,52.75347,1280.86
130067,2022/8/20 09:25,35.6,28.4,7.2,13.9,20.3,6.4,1.7,-0.2,47.62638,1575.947,3348.741,52.54514,1274.567
130068,2022/8/20 09:30,35.7,28.5,7.2,13.9,20.4,6.5,1.8,-0.2,47.34861,1572.771,3380.624,52.05903,1294.052
130069,2022/8/20 09:35,35.6,28.4,7.2,13.9,20.3,6.4,1.7,-0.2,46.93195,1558.932,3299.327,52.77083,1258.768
130070,2022/8/20 09:40,35.3,28.3,7,13.9,20.3,6.4,1.7,-0.2,46.42847,1538.483,3256.048,51.55556,1257.222
130071,2022/8/20 09:45,35.6,28.3,7.3,13.9,20.4,6.5,1.6,-0.2,45.5257,1510.051,3245.81,51.8507,1238.487
130072,2022/8/20 09:50,35.7,28.4,7.3,14,20.4,6.4,1.6,-0.2,46.8625,1556.792,3294.798,51.55556,1259.284
130073,2022/8/20 09:55,35.6,28.4,7.2,13.9,20.3,6.4,1.7,-0.2,46.16806,1539.566,3258.34,51.72917,1245.278
130074,2022/8/20 10:00,35.4,28.3,7.1,13.9,20.4,6.5,1.7,-0.2,46.41111,1546.048,3323.185,51.52083,1240.959
130075,2022/8/20 10:05,35.3,28.2,7.1,13.8,20.3,6.499999,1.6,-0.2,46.34167,1537.399,3304.594,51.15625,1221.532
130076,2022/8/20 10:10,35.6,28.3,7.3,13.9,20.3,6.4,1.6,-0.2,46.08125,1527.61,3235.345,50.25347,1219.732
130077,2022/8/20 10:15,35.6,28.3,7.3,14,20.4,6.4,1.6,-0.3,46.30694,1531.968,3242.261,51.38195,1228.232
130078,2022/8/20 10:20,35.3,28.1,7.2,14,20.3,6.299999,1.7,-0.2,46.55,1543.89,3216.438,50.86111,1220.753
130079,2022/8/20 10:25,35.5,28.3,7.2,14,20.3,6.299999,1.6,-0.2,45.80347,1521.049,3164.282,50.89583,1239.991
130080,2022/8/20 10:30,35.4,28.3,7.1,14.1,20.4,6.299999,1.7,-0.2,46.55,1542.81,3214.188,51.08681,1249.805
130081,2022/8/20 10:35,35.6,28.4,7.2,13.9,20.4,6.5,1.7,-0.3,45.50833,1517.758,3271.805,51.27778,1263.671
130082,2022/8/20 10:40,35.8,28.4,7.4,13.9,20.4,6.5,1.7,-0.3,47.07083,1556.792,3346.279,52.04166,1268.046
130083,2022/8/20 10:45,35.2,28.2,7,13.9,20.4,6.5,1.7,-0.2,47.03611,1558.932,3350.879,52.31945,1267.532
130084,2022/8/20 10:50,35.5,28.2,7.3,14,20.4,6.4,1.7,-0.2,47.19236,1562.136,3301.589,51.71181,1267.837
130085,2022/8/20 10:55,35.5,28.3,7.2,13.9,20.4,6.5,1.7,-0.2,47.01875,1556.792,3350.879,52.14584,1269.911
130086,2022/8/20 11:00,35.6,28.3,7.3,14,20.4,6.4,1.7,-0.2,46.82778,1553.577,3290.263,52.38889,1266.762
130087,2022/8/20 11:05,35.3,28.2,7.1,13.9,20.4,6.5,1.7,-0.2,45.50833,1511.154,3257.651,52.30208,1246.766
130088,2022/8/20 11:10,35.3,28.1,7.2,14,20.5,6.5,1.7,-0.2,46.39375,1550.354,3334.752,51.41667,1255.812
